AB.A.delta.h.T3,AB.A.delta.l.T4,AB.A.delta.c.F7,AB.A.delta.g.F8,AB.B.theta.h.T3,AB.B.theta.l.T4,AB.B.theta.c.F7,AB.B.theta.g.F8,AB.C.alpha.h.T3,AB.C.alpha.l.T4,AB.C.alpha.c.F7,AB.C.alpha.g.F8,AB.D.beta.h.T3,AB.D.beta.l.T4,AB.D.beta.c.F7,AB.D.beta.g.F8,AB.E.highbeta.h.T3,AB.E.highbeta.l.T4,AB.E.highbeta.c.F7,AB.E.highbeta.g.F8,AB.F.gamma.h.T3,AB.F.gamma.l.T4,AB.F.gamma.c.F7,AB.F.gamma.g.F8,COH.A.delta.h.T3.l.T4,COH.A.delta.c.F7.g.F8,COH.B.theta.h.T3.l.T4,COH.B.theta.c.F7.g.F8,COH.C.alpha.h.T3.l.T4,COH.C.alpha.c.F7.g.F8,COH.D.beta.h.T3.l.T4,COH.D.beta.c.F7.g.F8,COH.E.highbeta.h.T3.l.T4,COH.E.highbeta.c.F7.g.F8,COH.F.gamma.h.T3.l.T4,COH.F.gamma.c.F7.g.F8
7.236283,12.018875,14.027073,15.272183,3.730986,9.237965,8.071697,12.312856,3.808392,9.690884,7.790193,10.109291,4.69846,10.749008,9.280502,10.486581,1.045605,1.910071,2.209897,2.60528,1.647475,2.638145,3.004818,3.398989,4.143244,14.460247,5.666912,23.216842,5.1042,36.271476,2.354334,18.966396,2.513735,8.812241,4.134458,13.488295
17.986997,7.243778,23.379763,12.767704,6.892034,4.09263,8.607811,7.144284,7.165588,5.213172,9.071644,7.590831,13.223312,11.840008,14.491808,15.046992,2.439218,2.079977,2.616204,2.712731,3.40977,4.529664,3.4951,4.876315,27.69801,64.444301,20.734343,65.221752,21.33157,73.148745,26.873546,68.324143,45.550881,63.450458,59.759522,76.514294
8.513054,9.028311,14.874868,12.357937,4.135613,5.199651,9.098745,9.18831,6.06534,9.564994,15.406678,16.346683,8.360009,13.462269,17.43641,19.901928,1.835959,2.962105,4.629228,5.281293,1.865038,3.226708,5.01512,5.481089,3.149182,0.152741,3.078338,3.04861,25.686178,56.077182,6.4863,29.335818,8.765508,25.348413,20.060673,27.336344
7.576213,10.1465,9.575574,9.54026,3.388125,4.357452,4.713227,4.629669,3.022967,3.669908,4.560585,4.446554,5.966663,7.268063,6.934411,6.853609,1.6414,1.371064,1.679853,1.620568,2.246122,2.146437,2.145658,2.09198,9.357107,2.776247,10.414942,16.228745,10.304005,40.240218,15.473759,19.85073,59.830919,43.1633,84.337186,60.327647
6.864482,7.767181,8.695829,8.028801,5.401262,5.247133,10.217047,10.047167,13.880796,12.305678,27.371389,28.288027,8.583107,8.597123,13.834411,13.889967,1.400323,1.019028,1.753161,1.714939,1.971287,1.321886,2.322733,2.167869,9.733013,18.109239,16.482047,38.967625,37.551002,67.84161,62.50848,76.895809,65.9345,81.838797,61.035899,79.369147
22.473149,14.005553,34.025318,23.996118,6.621014,7.450047,11.076769,12.573929,3.695819,5.90006,6.997659,10.919864,3.688223,5.10247,6.366624,8.204027,0.776016,0.948332,1.557194,1.417746,1.269132,1.354298,2.538797,1.949684,10.634039,1.227623,25.596752,21.101259,68.291667,78.26859,7.50799,23.550948,11.485961,33.676406,10.27016,35.531367
9.789134,3.835396,14.19574,10.823483,7.095235,5.161009,11.956718,11.53186,11.673365,9.845492,21.677265,23.189315,27.427198,11.891009,20.350665,36.938755,7.091139,3.194656,4.6607,8.632164,12.456739,4.214924,5.882629,15.707804,0.673798,0.377039,10.073987,28.386587,20.51081,58.755208,14.830038,53.348266,15.466087,30.412877,15.86106,28.38369
4.589811,5.9001,11.160763,9.082408,2.045281,4.255705,4.447228,5.80449,2.730576,6.704093,7.242586,8.185179,3.851037,7.55202,11.268909,12.99316,1.304469,1.703734,5.031415,4.476174,2.13832,2.3797,10.933589,9.297044,3.224038,2.910594,5.033378,6.803747,14.851182,21.168654,6.468893,11.912267,9.490627,16.875662,9.473501,9.991731
30.214957,21.308741,23.143713,26.875273,6.937426,7.888717,9.38865,13.263474,4.662938,6.199088,6.435738,9.110594,10.827973,13.218604,12.04823,14.576842,1.557204,0.986267,1.18806,1.458308,2.574357,1.187706,1.755894,2.009784,22.405369,15.946361,19.165609,25.568038,44.136692,76.980137,15.554265,69.152313,11.333971,58.5766,11.653213,60.604925
9.242847,13.776442,13.869724,18.315985,4.199539,7.567023,6.358649,9.770549,2.628151,5.533908,4.601137,7.211173,6.652921,7.238978,5.731883,7.782494,2.259743,1.621301,1.96516,2.708089,4.391877,2.282138,2.894398,3.781678,46.844068,44.119187,40.420376,51.177638,50.351698,81.433484,33.365434,48.498434,39.628365,27.440576,49.365332,48.526241
32.610559,19.900616,50.023663,28.315899,10.276861,9.029645,13.904958,12.549108,46.939598,22.508854,56.866674,54.202377,13.3013,14.631373,16.001596,19.067512,1.523418,1.762049,1.790312,1.771089,2.035643,2.325899,2.403571,2.2529,38.182844,27.141287,25.562224,18.323783,28.426572,39.952865,45.101879,51.936184,53.130068,63.626814,60.617725,71.807261
21.3716,19.017776,41.63454,22.025557,9.771855,10.834861,18.051277,17.210788,16.181103,14.409581,42.752584,39.085373,13.03484,11.083622,14.29091,13.652502,4.124869,3.177956,3.566044,3.399483,9.340853,5.804294,7.13326,6.349963,25.328176,34.39919,25.121511,39.234258,52.932003,82.991522,17.50973,49.953196,17.593223,57.086434,18.746202,58.42058
9.796532,30.298047,20.73923,43.092957,4.80128,16.221066,10.740364,23.718284,8.404724,38.170594,22.642831,33.385555,5.373233,20.736502,13.27004,22.144795,0.811114,2.241301,1.767467,3.122962,1.044716,2.652508,2.377569,3.636391,28.777536,30.339315,24.886311,39.110279,25.612258,60.665104,21.057085,39.256123,13.154772,17.03876,11.754022,25.150633
9.163536,8.907173,14.989029,11.561419,4.749222,7.405472,15.215173,10.964056,10.768122,16.073896,37.585025,28.004373,5.671771,11.572376,13.010645,10.303818,0.709668,0.952496,1.617133,1.219484,0.964421,1.054157,1.538805,1.319244,21.28272,17.99908,14.641637,27.486602,14.157022,43.164816,3.197396,23.125805,2.112147,3.17394,14.432212,18.017364
8.17514,5.886921,23.517668,10.648571,4.324114,3.799234,8.671102,9.023761,11.615104,10.521457,21.848209,31.724916,4.868511,5.490186,7.315418,7.94016,1.446995,1.597113,2.411825,2.348021,2.168074,2.053659,3.653985,2.416311,3.156897,8.324344,1.601951,24.304465,2.092713,65.417571,1.546587,34.998966,13.452119,41.423549,7.967516,14.736639
5.676264,6.097873,11.061231,8.064196,3.687947,4.47354,8.15683,6.449636,10.181385,10.577491,19.805273,17.62692,8.366047,12.677907,15.211306,16.021363,1.978321,2.973437,3.509892,4.306957,3.554305,5.464752,5.265158,7.619609,9.315181,98.910588,5.709068,98.78481,21.523779,98.761138,18.752116,97.660869,44.270403,98.18907,48.340292,98.319916
18.504989,7.179173,12.084029,10.550207,4.924087,3.158495,4.381013,6.826542,3.338832,3.3008,3.676115,6.932247,11.275555,7.969853,11.77642,13.254495,5.65028,4.101091,6.420894,7.640191,10.062109,5.97279,11.066997,13.716455,28.736378,57.017406,11.313766,47.525589,8.526301,73.05709,3.261789,39.518197,5.544034,29.502646,5.161891,28.324364
14.879718,13.157748,10.723968,14.282486,6.383439,6.805585,5.06871,6.728064,4.325371,5.867354,4.232828,5.565913,7.325414,7.559804,5.912668,7.175403,2.430997,1.997617,2.292009,2.364102,4.392481,3.157702,4.230778,4.038984,5.473927,19.126547,5.740772,28.035095,6.797178,41.926714,9.446793,20.839813,25.286853,33.617706,33.062545,51.307711
9.752752,9.969296,15.86764,14.578382,3.25522,5.593985,7.183535,9.205886,8.506366,16.454159,26.84416,32.467065,13.044561,21.872954,25.481602,29.267342,2.279048,2.743377,4.276487,3.966956,4.430458,4.068487,4.957163,3.954312,2.573447,47.469676,2.571772,47.309298,4.038762,60.469991,0.721861,21.25961,7.164535,1.841075,0.198996,16.601923
16.617908,12.611524,32.916383,19.734426,7.769769,9.969607,9.834325,11.282362,8.746662,12.717152,9.601145,12.605341,7.166228,7.785852,5.886288,7.573996,1.31172,0.99337,1.048868,1.081486,2.871338,1.545143,1.363932,1.475444,10.237954,17.277735,1.311745,23.042691,2.609504,30.10602,0.148807,11.85848,14.187478,19.671064,16.357336,26.813516
10.750178,13.128355,12.916611,12.887275,5.810107,7.194054,12.447174,10.149255,19.795827,29.02995,42.745844,32.981706,6.405237,8.912743,10.980149,11.126929,0.737232,0.948367,1.163076,1.380802,1.041158,1.18992,1.536709,2.141281,28.15363,37.806436,19.119054,34.053383,13.041434,49.261842,15.007687,31.066227,29.720503,31.415512,39.560752,37.703487
10.253549,11.421747,11.470178,15.273665,9.627373,9.508115,12.746057,16.312113,20.476777,23.606596,34.31669,44.007331,10.18787,11.427957,10.694187,13.991193,1.222107,1.351384,1.515371,1.660013,2.249066,1.983662,2.083688,2.049894,4.434262,0.085123,3.01494,1.793987,4.300257,12.992244,7.583387,31.0037,26.540941,43.759418,30.953529,46.163034
7.107598,8.056044,8.346147,9.363954,4.139011,3.475804,5.353905,4.981895,7.13324,6.01154,11.304987,13.816055,11.428236,9.656722,10.965718,10.57565,2.603945,2.294147,2.576217,2.671056,6.072605,6.140562,5.517006,5.767751,1.665325,0.062834,1.513524,0.244252,0.02349,35.591324,1.14093,11.394521,6.100413,0.177277,3.908042,0.406169
4.241356,6.995984,6.227403,18.268047,2.521113,4.59808,4.600533,9.000179,5.402662,7.449706,9.559603,11.974628,4.053038,7.229323,7.097688,10.040227,0.664553,1.063511,1.345589,1.633762,0.989809,1.489424,1.693268,1.905975,10.969113,24.832773,5.244918,31.362745,5.664372,54.053967,0.168392,12.656543,0.050842,10.235894,0.136989,8.714589
4.562936,7.300305,6.634703,9.444393,4.82403,7.818047,8.901391,10.593965,4.629203,9.102702,7.533563,9.585401,4.873679,6.004815,4.828096,6.962827,0.883508,0.933938,0.895865,1.13475,1.658254,1.063164,1.17818,1.353486,1.313671,1.637471,3.838555,18.104655,20.878259,68.41635,5.367787,32.589848,14.615444,36.373521,16.301318,34.730945
2.695143,6.801131,5.03548,8.271401,3.749827,5.942804,6.824998,8.14382,8.766091,11.702925,13.116545,13.732067,4.795254,9.537092,8.651741,9.461766,0.702451,1.499075,2.221217,2.039486,1.530154,2.936707,3.774757,3.131255,31.496293,35.823011,26.389664,54.692886,30.698441,74.249819,8.883806,36.182302,13.057834,22.480601,6.626897,17.77552
4.289763,4.812919,5.377288,7.193498,3.01786,3.537806,4.007987,5.764831,4.096299,3.869307,7.799776,7.79744,3.548502,3.234137,7.142049,5.803943,1.226741,0.901173,2.337165,2.052912,1.958681,1.623833,3.931217,3.812598,3.865634,40.823998,35.038721,81.369998,39.652968,93.727789,16.873997,74.230158,21.853355,57.306091,18.793662,47.579033
6.205356,8.707944,10.946295,11.332519,3.681061,5.728392,6.372107,7.73484,1.966647,3.80627,3.201199,4.099497,2.7777,4.271047,4.928702,5.483978,0.466861,0.497718,0.857084,0.767986,0.574286,0.474632,0.954814,0.742254,8.729358,41.947024,3.434822,49.05911,0.016238,40.34058,0.568778,21.3894,0.213694,17.541841,0.825823,31.110847
12.234354,10.781523,15.371638,16.878061,12.552814,11.089267,12.826222,15.769863,45.713368,24.454099,45.536283,42.973961,5.923324,12.979744,5.911734,7.05514,0.533153,1.587174,1.011748,1.098251,0.594403,4.35632,0.924835,1.549605,0.591688,24.748424,2.203187,56.148559,22.186707,90.109729,3.4669,61.600133,28.285962,47.016675,45.535275,64.696334
4.702341,7.622079,7.725126,10.443456,2.741336,4.42123,4.282692,5.533833,2.555579,4.196855,3.466562,4.730901,2.872824,5.305728,5.091865,7.537123,0.65902,1.028385,1.147899,1.441065,0.883245,1.348623,1.435117,1.440891,12.459153,13.45468,3.682536,25.709217,7.52835,69.180327,0.678367,41.065398,1.787621,22.656035,1.564501,18.478918
7.366259,7.502185,13.628337,7.985552,4.795754,5.552392,7.804644,5.815272,2.452285,5.15271,3.577489,3.57721,3.782787,2.628003,3.599922,2.687025,0.986535,0.368794,0.657217,0.501999,2.597422,0.501218,1.103743,0.677652,15.099236,16.807231,13.703765,27.30823,15.720937,34.732499,19.980739,32.167858,47.537752,47.740667,51.559332,51.198815
11.032367,3.155389,15.541469,12.616356,9.763255,2.772794,12.358294,10.272798,14.518097,5.583836,20.821518,23.633202,7.940853,2.359703,9.587884,7.467042,1.075623,0.385467,1.71855,1.508088,1.206635,0.492788,1.893939,1.393085,5.545521,20.35572,1.433762,24.426466,0.995348,50.748104,0.364608,21.11969,5.4901,15.306276,13.001645,17.706982
6.597482,6.006837,10.910743,9.874427,4.507657,4.997484,6.455198,8.779176,6.990739,6.851776,10.434408,14.051199,5.525871,4.035943,5.669692,5.826374,1.537746,1.175443,2.580559,2.225321,3.436458,1.64588,3.910557,3.787413,19.254864,54.452729,16.958702,61.797842,17.296764,74.761649,24.117385,66.491767,41.726879,65.45264,57.587416,73.94273
6.284461,15.493889,10.209064,17.061728,6.499701,18.724145,11.833029,21.115868,15.853739,49.08421,31.713045,52.126237,6.518965,15.003648,11.923654,12.99662,1.9139,2.940057,3.21272,2.481707,5.693666,8.532014,9.325657,6.413041,0.835808,0.542079,10.767548,31.516841,24.226358,70.236964,21.16009,58.002086,35.218833,45.112244,34.516219,47.484073
2.823371,7.043964,5.032307,9.461729,2.566013,6.040958,5.680044,7.497579,9.528745,15.923037,16.760574,20.380244,4.637657,9.627944,7.489768,10.464246,1.00352,1.905209,1.647796,2.134561,1.616512,2.804205,2.184015,2.843354,4.647303,66.199602,5.625172,73.952693,6.475085,83.860302,4.087182,66.133717,0.487324,47.659762,1.531109,51.676747
5.713006,8.182678,12.079624,8.997941,6.863476,9.47211,8.109378,9.741138,15.720122,17.476073,14.246638,16.658974,4.667545,7.057401,7.03349,7.52733,0.564769,0.791007,0.973236,0.837026,1.090851,1.371971,1.597055,1.408947,1.206668,86.008152,1.925416,92.660426,12.721411,97.427173,2.303071,92.753788,12.288737,89.232274,23.297535,92.581102
13.205022,10.064017,22.296547,16.216577,12.43601,6.26682,13.500997,9.843379,46.602307,30.779802,64.314432,53.39714,14.868872,6.393263,15.112219,11.173052,1.109693,0.649469,1.384547,1.287317,1.34546,0.99897,1.717038,1.646344,0.450538,12.085487,4.640031,41.926664,5.277416,49.823671,6.01298,29.040877,19.175111,22.357941,25.771963,25.424783
4.541362,5.140492,9.321822,8.383019,3.067503,3.515768,5.346997,5.179407,15.847969,15.396344,22.753854,22.239154,4.509767,5.67415,6.712115,6.885233,0.503223,0.563673,1.185229,1.144023,0.626113,0.710661,2.043094,2.015896,10.091332,8.595262,14.548597,34.308348,11.974586,57.647105,7.031822,18.696941,10.569547,18.976671,9.158371,10.319008
9.464767,9.457189,18.689557,26.57184,5.058369,5.010811,9.253807,8.054651,7.976337,14.121693,21.927998,21.228445,6.154742,4.628449,6.821285,6.237772,1.221451,0.719823,1.303684,1.391674,1.800159,0.872869,1.350565,1.689111,8.349866,34.066327,5.172392,27.87564,1.411837,43.859441,13.199122,14.313645,36.069494,11.424239,31.776152,5.715495
4.718732,4.920872,9.91422,9.757984,2.558106,2.448654,3.78368,5.001888,4.474621,3.604692,7.188068,5.560521,2.501727,3.071766,4.778874,5.661225,0.35695,0.511018,1.017203,1.109466,0.183341,0.258388,0.475339,0.436057,20.43432,31.548075,8.418732,29.163009,5.928394,51.10949,1.495475,40.624704,4.303574,16.371039,6.422488,20.075942
14.36674,13.356355,16.432277,11.4009,7.136562,6.008076,5.70794,7.181947,7.361165,3.532948,5.841388,3.338747,6.849329,5.675273,6.345107,6.508554,1.952229,1.139725,1.881966,1.716087,2.914966,2.043884,3.001146,2.768233,1.611228,31.505726,0.152085,37.604128,0.318124,55.50022,0.054974,43.811816,13.128568,42.887602,19.627939,52.417881
40.113146,45.961884,91.373456,50.111014,9.709519,9.404297,14.226775,14.383359,3.029094,4.998441,5.12308,6.986308,12.24545,14.034108,11.115825,15.297017,3.007336,4.783653,2.71667,4.702778,6.100937,8.343195,6.707863,7.153787,1.491857,1.051816,6.514902,17.365659,44.437034,86.166321,20.124093,53.169016,18.025193,32.548547,27.812145,43.244389
37.650589,31.936812,42.393642,36.692465,40.880064,28.836964,50.70112,36.320078,66.112861,43.966761,83.430004,72.644649,13.777871,13.945785,14.339895,16.330665,2.613593,1.993545,3.237752,2.594791,2.938805,2.240685,2.939359,2.570891,7.513809,25.678242,5.681114,49.751433,3.052514,83.162711,18.734588,53.433218,33.942782,56.312953,38.13252,58.194236
31.004148,29.192473,39.470261,30.795875,10.030337,10.677795,12.526872,12.204788,15.685134,20.137036,27.489759,29.245564,12.866337,14.313444,13.917057,17.012502,2.980569,3.962103,4.280085,5.556293,2.713183,3.490396,2.976991,3.912504,12.823218,11.413526,12.089808,20.385227,6.924429,52.688256,5.270828,30.089398,7.670284,17.791686,11.636328,12.421443
9.060973,9.962212,24.184257,13.030656,6.258088,4.26618,11.327728,4.8813,13.784358,8.522252,14.171325,15.942274,6.852834,6.89211,8.096041,8.027873,1.482131,1.390328,2.771387,2.312131,1.166782,2.117366,2.574346,2.131808,10.221763,88.32825,2.706938,90.752674,3.243084,95.72346,0.117505,84.507712,4.462928,79.900387,20.043648,83.656483
38.259374,35.068543,36.30053,47.241151,10.259517,6.127632,9.549053,11.373685,8.434233,8.564546,7.789168,5.982189,6.455904,6.516859,6.85002,6.562835,0.934917,0.9113,1.00611,0.817809,1.272188,1.381373,1.549809,1.226974,1.725891,3.486681,1.847773,9.321268,15.183708,79.297481,5.634442,35.323261,13.305639,19.699506,14.992806,18.561092
4.733323,8.42578,10.14245,10.667996,3.895282,5.931334,6.519557,7.604995,1.552351,2.73994,2.342966,2.954065,2.527153,5.646608,3.944885,6.10912,0.450578,0.714883,0.676546,0.826995,0.661081,0.737549,0.937993,0.975333,10.097482,20.36051,6.833423,40.529886,4.743378,74.179454,11.983091,30.499326,23.372431,26.23496,18.474891,21.724735
11.189046,8.407202,15.577619,19.497336,6.54674,6.222978,13.575261,11.062321,28.270642,17.788204,74.921261,48.95714,9.902883,7.265234,12.230029,11.85917,1.080587,0.874342,1.414641,1.923345,1.732375,1.267643,1.426763,2.717725,14.502105,31.771112,7.544112,35.25501,20.418839,52.396954,11.113114,19.607549,9.895667,15.594528,8.555729,13.397513
7.958363,9.61815,11.34953,11.266677,14.859421,13.12876,21.311011,19.497617,37.276703,19.781857,70.492812,49.118633,6.482471,8.234719,6.765821,7.899168,1.556846,1.632292,1.244827,1.619001,2.455392,3.674812,1.915607,2.522818,13.729221,33.403335,5.632262,23.576828,10.955822,49.407586,7.365241,32.082487,32.461327,46.67057,40.880818,54.296416
4.799125,3.86625,6.707214,6.630485,4.107419,2.318035,6.54154,4.167972,8.481807,3.086259,9.611722,6.671354,7.248553,2.979355,5.919169,4.530094,2.833595,1.296772,1.832195,1.605774,4.580546,2.024921,3.28177,2.738162,30.747209,69.162723,11.945835,65.039414,7.397312,84.239419,0.470218,53.225359,18.104545,39.268594,16.920565,39.679804
7.331261,7.365787,18.086363,15.509427,3.526203,4.591016,5.463551,6.502829,6.957968,7.624461,14.033369,11.13734,6.054227,5.909496,7.670451,7.881568,1.384747,1.232288,2.208254,1.936111,3.101142,2.485785,4.68247,4.739576,0.114038,18.412428,3.965118,43.328762,12.067109,79.3022,7.703714,54.741689,8.359955,33.001265,12.027741,33.910959
4.984869,6.044596,5.805291,7.493739,2.90442,4.278523,4.162169,5.20784,1.481352,2.172061,2.18677,2.565965,1.600509,2.148259,2.085639,2.466927,0.243218,0.379618,0.420526,0.516161,0.311307,0.43803,0.468832,0.480223,9.353467,61.359017,3.779144,56.656764,12.950836,79.91863,0.968346,56.648619,7.341269,44.25937,19.388493,55.043527
13.391243,9.834837,9.531679,10.498689,1.975219,3.615896,3.721474,3.436073,13.589886,15.141295,30.910761,28.528831,2.986171,10.121037,4.902934,4.77039,0.887656,3.870228,2.103422,2.124661,1.016201,4.978578,1.797817,1.782955,0.324366,1.690189,8.762033,24.73179,15.566857,58.293933,12.282172,43.484203,0.354921,1.482369,0.234391,4.458443
5.185395,6.456956,8.461198,8.98571,2.8435,3.485781,4.283042,4.858837,5.936303,5.358371,8.283223,8.404156,3.933232,2.986878,4.137418,4.269343,0.915526,0.561789,0.971693,0.985429,1.565398,0.855583,1.448457,1.421603,5.448949,6.472857,1.555398,17.667404,11.765162,52.127951,4.090995,33.713765,5.250368,14.813874,8.347579,18.659865
4.158677,5.790815,6.866688,9.677422,2.511778,3.708794,3.949935,4.885883,1.81582,2.837892,2.702513,3.621444,2.132028,4.041695,4.171132,5.115561,0.686091,1.152669,1.685592,1.855247,0.951409,1.539987,2.997376,3.003138,2.948769,18.276996,0.548495,27.91613,5.063861,23.786942,9.083393,7.532396,3.946373,8.205578,2.378708,5.915835
10.880275,8.883329,11.435845,18.165854,3.586543,3.925745,5.88716,6.484284,6.798038,10.031597,10.276651,12.246324,4.815854,9.034019,7.876515,12.876133,0.724351,2.24402,2.323335,8.715808,0.749261,3.300064,2.062651,5.025426,5.083349,27.675835,1.054182,18.105318,11.055526,48.843877,12.154531,12.899973,30.201422,14.437968,27.144296,10.230117
7.200274,5.832067,10.316852,8.691489,3.194235,3.394665,4.460827,3.992522,2.333065,3.111383,2.274165,2.864434,4.679415,4.731294,5.521332,5.516742,0.852323,1.058367,1.508992,1.290499,3.000924,1.741838,3.178279,2.71563,9.701878,36.991223,3.855255,34.930978,0.246401,33.142475,0.220638,29.565149,2.319643,20.631101,9.009095,28.875456
5.206474,6.588968,15.513418,17.379516,3.003417,4.064422,6.154873,7.328581,4.02085,5.245879,5.926407,7.039557,5.200467,6.82464,7.83537,8.887281,0.562233,0.864824,0.943308,1.43384,0.516584,0.751304,0.684574,0.893991,2.729394,23.956913,4.934421,37.793836,6.547346,73.402315,1.07756,19.935401,3.13662,5.924815,4.395222,7.755459
4.914745,4.693322,8.12864,6.713484,2.763907,2.955214,4.409797,4.083494,7.035912,7.513314,8.61626,10.090106,4.252885,5.780556,5.813264,5.828343,0.72769,1.201633,1.138975,1.049126,0.885206,1.583724,1.534297,1.363268,0.489799,27.983624,1.437227,28.956519,0.765961,35.087302,0.030414,23.603593,5.463642,29.411607,20.894402,38.020789
8.638706,10.894212,11.725193,14.948222,10.056693,12.220959,13.743806,16.057868,22.199292,34.285683,27.885079,33.645698,12.52054,14.134079,16.798919,23.408381,1.636965,1.395408,1.999395,5.494141,3.575402,1.73797,4.416866,10.631057,3.133337,7.363177,4.636776,15.575651,22.143796,44.580319,1.774888,19.085224,4.833903,17.288761,2.182715,12.69843
